price,bedrooms,bathrooms,m2_living,m2_lot,floors,waterfront,condition,grade,m2_basement,yr_built,yr_renovated,zip,lat,long
499000,2,1.5,142,603,2.0,0,3,7,0,1980,0,98133,47.7189,-122.353
286300,3,2.75,184,589,1.0,0,3,8,68,1964,0,98178,47.5066,-122.259
325000,4,1.0,129,863,1.5,0,4,6,0,1948,0,98106,47.5166,-122.361
378000,3,1.5,92,636,1.0,0,3,7,0,1947,0,98125,47.7144,-122.319
550000,4,2.0,193,414,1.0,0,5,7,96,1924,0,98105,47.6699,-122.31700000000001
325000,2,1.0,93,569,1.0,0,3,6,0,1903,0,98118,47.5532,-122.28
831000,4,2.5,187,359,1.5,0,4,7,37,1926,0,98103,47.6547,-122.34
750000,4,1.5,187,304,1.5,0,4,8,46,1927,0,98116,47.5855,-122.383
3000000,5,3.75,422,1036,2.0,0,4,11,105,1927,0,98112,47.6389,-122.288
739000,6,4.5,368,690,2.0,0,3,7,0,1978,0,98122,47.6146,-122.306
980000,4,1.75,195,368,1.5,0,4,8,18,1929,0,98105,47.6601,-122.275
330000,4,1.5,230,869,1.0,0,4,7,115,1966,0,98106,47.5212,-122.339
329000,2,1.0,86,708,1.0,0,4,6,0,1916,0,98133,47.7067,-122.354
445000,2,1.0,84,662,1.0,0,4,7,7,1936,0,98136,47.5145,-122.39
175000,3,1.75,132,453,1.0,0,2,6,0,1957,0,98118,47.5388,-122.275
315000,2,1.0,83,787,1.0,0,3,6,13,1941,0,98136,47.5148,-122.38600000000001
845000,3,1.75,147,233,2.0,0,3,7,0,1929,0,98102,47.6447,-122.32700000000001
1300000,4,1.75,374,506,2.0,0,5,9,129,1924,0,98102,47.6437,-122.321
350000,3,2.25,122,165,2.0,0,3,8,22,2005,0,98144,47.5976,-122.29799999999999
370000,2,1.5,118,193,2.0,0,3,7,18,2007,0,98144,47.5872,-122.30799999999999
439950,2,1.75,111,276,1.0,0,5,7,28,1906,0,98117,47.6789,-122.365
395000,4,1.75,179,940,1.0,0,3,7,0,1962,0,98133,47.7492,-122.336
375000,4,1.0,133,627,1.5,0,3,6,0,1947,0,98133,47.7061,-122.34700000000001
1100000,3,2.25,223,662,1.0,0,3,8,92,1948,0,98115,47.6867,-122.275
289500,3,1.0,110,508,1.0,0,2,7,0,1947,0,98115,47.6981,-122.325
680000,3,1.75,172,397,1.0,0,4,7,83,1920,0,98103,47.6663,-122.35700000000001
589000,3,1.0,102,552,1.5,0,5,7,0,1932,0,98199,47.6496,-122.40299999999999
756450,4,2.0,295,773,1.5,0,5,7,108,1914,0,98136,47.5322,-122.391
540000,3,2.25,121,166,2.0,0,3,7,0,1994,0,98122,47.6081,-122.289
385000,3,1.75,123,354,1.0,0,4,7,0,1960,0,98125,47.7134,-122.292
485000,3,1.0,94,563,1.0,0,3,7,0,1941,0,98115,47.6787,-122.285
550000,3,2.0,128,247,1.5,0,5,7,0,1915,0,98117,47.6783,-122.366
1260000,4,2.0,273,497,2.5,0,4,9,0,1900,0,98112,47.6235,-122.309
415000,2,1.75,143,392,1.0,0,3,7,66,1953,0,98136,47.5274,-122.384
615000,3,1.75,241,762,1.0,0,4,7,119,1948,0,98177,47.7235,-122.359
857500,4,2.75,272,464,2.0,0,3,9,69,1952,1993,98116,47.5747,-122.40799999999999
585000,3,1.75,160,874,1.0,0,4,8,54,1958,0,98146,47.4919,-122.365
385000,3,0.75,122,646,1.0,0,5,7,0,1924,0,98126,47.5377,-122.376
688500,3,1.75,162,380,1.5,0,4,7,0,1927,0,98103,47.6748,-122.352
700000,3,1.75,185,451,1.0,0,5,7,72,1912,0,98122,47.6105,-122.309
317000,3,1.0,93,497,1.0,0,3,6,0,1959,0,98144,47.5746,-122.29299999999999
314963,2,1.0,82,584,1.0,0,3,6,0,1943,0,98103,47.6975,-122.35700000000001
715000,3,1.5,154,466,2.0,0,5,7,0,1925,0,98126,47.5671,-122.37899999999999
440000,4,1.0,136,696,1.5,0,3,7,0,1940,0,98177,47.7079,-122.35799999999999
535000,4,2.0,181,323,1.0,0,5,8,86,1969,0,98115,47.6873,-122.314
404500,2,2.0,121,282,1.5,0,4,6,0,1910,0,98118,47.5643,-122.28399999999999
396500,3,1.0,157,470,1.0,0,3,7,56,1954,0,98126,47.5256,-122.37899999999999
605000,3,3.25,202,221,2.0,0,3,8,42,1988,0,98119,47.6325,-122.37100000000001
699000,3,2.0,185,397,2.0,0,3,9,0,1999,0,98118,47.5153,-122.256
597000,2,1.75,227,423,1.0,0,4,7,122,1916,0,98126,47.5599,-122.37799999999999
338000,3,1.5,221,756,1.0,0,3,7,110,1961,0,98146,47.5001,-122.338
398000,4,1.0,131,594,1.0,0,4,7,0,1953,0,98117,47.6988,-122.35799999999999
218000,3,1.0,94,724,1.0,0,3,7,0,1956,0,98106,47.5175,-122.346
348500,2,2.25,143,168,2.0,0,3,8,0,2007,0,98106,47.5396,-122.368
1430000,5,4.25,308,331,2.0,0,3,10,100,2014,0,98119,47.6351,-122.36399999999999
502000,3,1.0,157,460,1.0,0,5,7,52,1921,0,98116,47.5719,-122.385
257500,2,2.0,109,852,1.0,0,3,7,0,1940,0,98125,47.7252,-122.29700000000001
427000,3,1.75,120,470,1.0,0,4,7,0,1959,0,98115,47.7005,-122.314
290000,3,1.5,96,920,1.0,0,4,7,0,1955,0,98155,47.7583,-122.302
222000,3,1.0,112,708,1.0,0,3,7,0,1954,0,98106,47.5191,-122.339
371000,3,1.5,131,414,1.0,0,3,7,0,1959,0,98103,47.693999999999996,-122.33200000000001
585000,2,1.75,168,662,1.0,0,4,7,70,1949,0,98118,47.5592,-122.273
506000,3,1.75,201,708,1.0,0,3,8,64,1961,0,98177,47.7594,-122.361
151100,3,1.0,77,414,1.0,0,3,6,0,1921,0,98146,47.496,-122.34899999999999
251000,3,1.0,77,414,1.0,0,3,6,0,1921,0,98146,47.496,-122.34899999999999
306888,4,1.5,178,825,1.5,0,3,7,62,1980,0,98125,47.7297,-122.32600000000001
577000,2,1.0,100,484,1.5,0,4,7,0,1947,0,98105,47.6638,-122.292
650000,4,2.5,194,627,1.0,0,5,7,53,1942,0,98115,47.6882,-122.306
975000,3,3.0,170,460,1.5,0,2,6,0,1900,0,98107,47.6711,-122.38600000000001
229000,1,1.0,55,342,1.0,0,3,6,0,1920,0,98106,47.5558,-122.363
575000,5,2.5,254,368,1.5,0,3,8,95,1926,2014,98122,47.6074,-122.29899999999999
450000,4,1.75,199,399,1.0,0,4,8,83,1942,0,98117,47.6893,-122.38799999999999
590000,3,2.0,152,566,2.0,0,4,7,0,1926,1993,98116,47.5713,-122.39399999999999
299000,5,2.5,178,864,1.0,0,4,7,60,1960,0,98155,47.7438,-122.32799999999999
895000,4,1.5,312,570,2.0,0,4,8,79,1916,0,98144,47.58,-122.29
339000,2,1.0,87,732,1.0,0,4,7,0,1941,0,98108,47.556999999999995,-122.306
885000,4,3.75,221,324,1.0,0,3,7,95,1924,2005,98109,47.6295,-122.346
375000,3,1.0,164,482,1.5,0,5,6,67,1944,0,98146,47.5119,-122.38600000000001
700000,4,2.0,178,497,1.0,0,3,7,46,1953,0,98119,47.646,-122.363
200000,2,1.0,85,483,1.0,0,4,6,0,1906,0,98118,47.5177,-122.266
438000,2,1.0,150,851,1.0,0,3,7,0,1941,0,98133,47.7222,-122.33200000000001
718000,4,2.75,270,406,1.0,0,5,8,117,1939,0,98144,47.5841,-122.295
437000,3,2.25,182,807,1.0,0,3,7,63,1959,0,98177,47.7753,-122.359
595000,3,2.5,187,469,2.0,0,3,7,0,2008,0,98199,47.6594,-122.397
389000,3,1.75,167,739,1.0,0,3,7,55,1980,0,98133,47.7466,-122.355
710500,3,1.75,188,380,1.5,0,4,8,46,1917,0,98107,47.6608,-122.359
1665000,4,3.75,317,772,2.0,0,4,10,75,1993,0,98122,47.6134,-122.28200000000001
615000,3,1.75,204,665,1.0,0,3,8,17,1975,0,98177,47.773999999999994,-122.384
857500,3,1.5,188,364,2.0,0,5,8,0,1928,0,98103,47.6658,-122.355
1015000,3,1.75,332,782,1.5,0,3,10,92,1930,0,98126,47.583,-122.37899999999999
565000,3,1.75,104,470,1.0,0,4,7,18,1942,0,98199,47.6379,-122.4
355000,3,2.0,136,230,2.0,0,3,7,0,1991,0,98103,47.6969,-122.338
775000,5,2.0,326,917,2.0,0,3,9,0,1970,0,98125,47.7108,-122.277
1300000,5,4.0,310,718,2.5,0,3,8,37,1937,0,98199,47.6466,-122.391
545000,3,1.75,167,276,1.5,0,4,7,0,1903,0,98107,47.6599,-122.363
540000,3,1.75,155,390,1.5,0,4,7,0,1926,0,98144,47.5745,-122.311
687500,3,1.75,225,863,1.0,0,4,8,84,1962,0,98125,47.7296,-122.28399999999999
902000,3,2.75,298,662,1.0,0,3,8,149,1960,0,98118,47.567,-122.273
570000,3,1.0,156,437,1.5,0,4,6,46,1909,0,98117,47.6819,-122.389
359950,2,1.0,114,698,1.0,0,4,7,18,1939,0,98133,47.7061,-122.34
490000,4,2.0,152,596,2.0,0,5,7,0,1947,0,98125,47.7117,-122.286
210000,2,1.5,81,106,2.0,0,3,7,0,2007,0,98126,47.5188,-122.376
1462497,5,3.25,353,442,3.0,0,3,10,100,2008,0,98144,47.5929,-122.29
400000,3,1.0,150,948,1.0,0,5,7,0,1953,0,98155,47.7548,-122.31700000000001
344000,2,1.0,98,306,1.5,0,4,6,27,1932,0,98115,47.6896,-122.307
1305000,4,3.5,316,460,2.0,0,3,11,81,2006,0,98199,47.6672,-122.40899999999999
180000,3,1.0,100,623,1.5,0,3,7,0,1929,0,98106,47.5177,-122.353
350000,3,1.0,97,508,1.0,0,3,7,0,1948,0,98118,47.5564,-122.27799999999999
650000,4,2.5,237,869,1.0,0,4,8,85,1959,0,98125,47.703,-122.28
600000,2,1.0,126,460,1.5,0,3,7,0,1905,0,98107,47.6744,-122.383
710000,4,1.75,248,702,1.0,0,4,8,115,1937,0,98115,47.6838,-122.323
605000,4,2.75,154,552,1.0,0,5,7,76,1917,0,98136,47.5496,-122.385
365000,3,1.5,121,751,1.0,0,3,7,0,1950,0,98133,47.7291,-122.339
350000,3,2.25,109,94,3.0,0,3,8,0,1998,0,98103,47.6972,-122.34899999999999
550000,3,1.0,116,552,1.0,0,3,7,0,1951,0,98146,47.5058,-122.384
450000,4,2.25,183,673,1.0,0,4,7,88,1965,0,98126,47.5237,-122.376
432500,4,1.75,138,171,1.0,0,5,7,69,1901,0,98144,47.5917,-122.296
610000,4,2.0,204,536,1.5,0,4,7,77,1916,0,98116,47.5723,-122.382
823000,5,1.75,243,710,1.5,0,4,7,91,1915,0,98117,47.6802,-122.361
471000,4,1.75,133,345,1.0,0,4,7,46,1925,0,98105,47.6706,-122.3
180000,3,1.0,92,1703,1.0,0,3,6,0,1940,0,98146,47.5118,-122.348
368000,2,1.5,153,431,1.0,0,5,6,76,1908,0,98146,47.5134,-122.38799999999999
550000,3,2.0,152,364,2.0,0,3,7,0,1950,0,98103,47.6727,-122.33
345000,2,1.0,79,759,1.0,0,3,7,0,1940,0,98133,47.7132,-122.334
668750,4,2.5,215,591,1.0,0,3,8,69,1964,0,98177,47.7728,-122.38600000000001
429000,4,1.0,124,307,1.5,0,3,7,0,1912,0,98107,47.6727,-122.397
385000,6,4.0,248,682,1.0,0,3,7,124,1969,0,98108,47.5525,-122.3
535000,1,1.0,85,460,1.0,0,4,7,0,1906,0,98103,47.6748,-122.352
352500,3,1.75,138,945,1.0,0,3,7,43,1958,0,98133,47.7672,-122.348
624000,3,1.75,139,478,1.0,0,4,7,60,1922,0,98117,47.6864,-122.365
518000,2,1.5,105,106,2.0,0,3,7,18,2001,0,98122,47.6124,-122.314
259950,2,1.0,71,602,1.0,0,3,6,0,1948,0,98155,47.747,-122.301
280000,3,1.0,90,688,1.0,0,3,6,14,1948,0,98106,47.5206,-122.363
1072500,3,2.25,266,1976,2.0,0,3,8,101,1941,1989,98146,47.5027,-122.381
430000,3,1.5,167,467,1.0,0,3,7,72,1958,0,98115,47.6819,-122.287
615500,3,1.5,167,467,1.0,0,3,7,72,1958,0,98115,47.6819,-122.287
260000,3,1.0,86,520,1.0,0,3,6,0,1949,0,98118,47.5551,-122.292
1186039,3,1.75,235,563,2.0,0,3,9,83,1951,2004,98122,47.6109,-122.285
175000,6,1.0,126,467,1.5,0,3,6,23,1931,0,98106,47.5238,-122.35
415000,6,1.0,126,467,1.5,0,3,6,23,1931,0,98106,47.5238,-122.35
625000,3,1.75,193,300,1.5,0,5,7,69,1912,0,98107,47.6702,-122.36399999999999
675000,4,2.5,163,907,1.0,0,3,8,0,1971,0,98155,47.7382,-122.287
1340000,4,3.5,293,464,2.0,0,3,10,95,2003,0,98144,47.5928,-122.29
1000000,5,3.0,308,869,2.0,0,5,8,108,1912,1980,98103,47.6705,-122.34
275000,3,1.5,98,640,1.0,0,4,6,0,1983,0,98106,47.5498,-122.355
643002,3,2.5,163,344,1.5,0,3,7,46,1929,0,98117,47.6807,-122.36399999999999
367950,3,1.75,211,758,1.0,0,4,7,96,1950,0,98133,47.7611,-122.351
285000,2,1.0,73,603,1.0,0,2,6,0,1956,0,98146,47.5015,-122.35
685000,4,2.0,211,552,1.5,0,5,7,0,1900,0,98115,47.6807,-122.318
524000,2,1.0,103,184,1.5,0,3,7,0,1910,0,98109,47.6454,-122.354
680000,6,2.0,154,276,1.0,0,5,7,71,1911,0,98105,47.6637,-122.316
107000,3,1.5,84,471,1.0,0,3,6,0,1973,0,98106,47.5238,-122.35600000000001
232900,3,1.5,84,471,1.0,0,3,6,0,1973,0,98106,47.5238,-122.35600000000001
800000,4,3.5,218,304,2.0,0,3,8,70,1926,2014,98103,47.684,-122.34100000000001
248500,2,1.5,81,138,2.0,0,3,7,0,1999,0,98133,47.7063,-122.34200000000001
670000,3,2.5,189,591,1.0,0,3,8,29,1956,0,98116,47.5708,-122.405
570500,2,1.0,127,166,2.0,0,3,7,28,1954,0,98119,47.6416,-122.361
207000,3,1.0,85,510,1.0,0,2,6,0,1928,0,98125,47.7114,-122.28399999999999
237000,3,1.0,85,510,1.0,0,2,6,0,1928,0,98125,47.7114,-122.28399999999999
335000,2,1.75,153,1052,2.0,0,3,7,0,1958,1992,98146,47.4899,-122.339
560000,3,2.0,151,675,1.0,0,4,7,57,1941,0,98108,47.5636,-122.316
253500,2,1.0,75,442,1.0,0,3,7,0,1948,0,98126,47.5232,-122.375
352000,2,2.5,121,180,1.0,0,3,8,61,2004,0,98106,47.5364,-122.365
311600,3,2.25,125,110,3.0,0,3,7,0,2007,0,98133,47.7052,-122.346
570000,4,1.75,215,467,1.0,0,5,7,108,1924,0,98115,47.6746,-122.32
661254,4,4.0,211,575,1.5,0,5,7,55,1940,0,98116,47.5824,-122.384
575000,4,2.0,152,460,1.0,0,3,7,0,1955,0,98117,47.6781,-122.374
230000,2,0.75,60,493,1.0,0,4,5,0,1931,0,98133,47.7281,-122.335
148000,1,1.0,57,760,1.0,0,3,5,0,1939,0,98106,47.5138,-122.36399999999999
244900,1,1.0,57,760,1.0,0,3,5,0,1939,0,98106,47.5138,-122.36399999999999
580000,3,1.5,166,575,1.0,0,3,8,35,1947,0,98116,47.5778,-122.389
317000,5,2.5,217,1046,1.0,0,4,7,109,1962,0,98178,47.4875,-122.255
1289000,3,2.5,201,1048,1.0,0,3,8,59,1956,0,98199,47.6685,-122.40899999999999
430000,3,1.0,111,478,1.0,0,3,6,0,1941,0,98126,47.531000000000006,-122.37299999999999
397000,3,1.0,79,587,1.5,0,4,7,0,1927,0,98115,47.6942,-122.315
595000,3,2.5,207,764,2.0,0,3,8,0,2003,0,98125,47.7174,-122.30799999999999
755000,5,2.5,300,2236,1.5,0,4,8,87,1950,0,98155,47.7587,-122.274
680000,3,2.0,164,526,1.0,0,5,7,74,1925,0,98103,47.6794,-122.351
560000,3,2.0,215,320,1.0,0,5,7,108,1971,0,98118,47.54,-122.26700000000001
385000,3,2.0,136,607,1.0,0,3,7,68,1943,0,98146,47.5081,-122.385
280000,3,2.25,125,105,3.0,0,3,7,0,2007,0,98133,47.7052,-122.346
592500,3,2.0,108,621,1.0,0,5,7,34,1947,0,98115,47.6752,-122.281
320000,2,1.0,101,762,1.0,0,4,7,0,1947,0,98155,47.7414,-122.315
305000,2,1.0,84,2091,1.0,0,1,6,0,1926,0,98155,47.7712,-122.29899999999999
229000,2,1.0,75,469,1.0,0,3,6,0,1955,0,98133,47.7317,-122.34299999999999
397500,3,2.25,132,127,3.0,0,3,8,0,2005,0,98103,47.6917,-122.34100000000001
1900000,6,4.0,278,1218,2.0,1,3,8,17,1942,1983,98144,47.5924,-122.287
287500,5,2.0,186,6252,1.5,0,4,7,37,1936,0,98178,47.4891,-122.26299999999999
815000,4,2.75,241,436,1.0,0,4,8,121,1949,0,98117,47.6829,-122.4
222900,2,1.0,102,590,1.0,0,3,6,0,1944,0,98178,47.4962,-122.242
433500,3,2.5,202,309,2.0,0,3,8,0,2009,0,98118,47.5418,-122.287
498000,3,1.5,158,604,1.5,0,4,8,0,1909,0,98118,47.5284,-122.265
625000,5,3.5,369,552,2.0,0,3,9,133,1997,0,98178,47.4928,-122.229
517000,3,2.25,151,426,1.5,0,3,8,9,1930,0,98115,47.6793,-122.319
238000,1,1.0,49,584,1.0,0,5,5,0,1941,0,98103,47.6946,-122.35700000000001
585000,5,2.5,246,1543,1.5,0,4,7,97,1920,0,98125,47.7015,-122.301
733000,4,1.75,178,357,1.5,0,5,7,44,1924,0,98105,47.6604,-122.324
357950,2,1.0,75,357,1.0,0,3,7,0,1952,0,98107,47.6631,-122.365
530000,3,1.75,143,339,1.0,0,3,7,46,1927,0,98117,47.6817,-122.36
660000,3,2.0,191,529,1.0,0,5,7,96,1926,0,98116,47.5791,-122.39200000000001
440000,2,1.0,74,446,1.0,0,4,7,0,1944,0,98107,47.6639,-122.36399999999999
375950,3,1.75,136,696,1.0,0,3,6,35,1920,1985,98117,47.6985,-122.36399999999999
780000,3,2.75,181,239,2.5,0,3,8,0,1924,1994,98103,47.663000000000004,-122.335
705000,4,2.5,244,397,1.5,0,3,8,104,1905,2013,98116,47.5866,-122.389
725000,5,3.75,309,552,2.0,0,3,8,66,1963,1999,98118,47.558,-122.277
445000,3,1.0,116,820,1.0,0,4,7,0,1949,0,98117,47.7,-122.375
356000,2,1.0,85,377,1.0,0,4,6,0,1914,0,98118,47.5484,-122.27799999999999
970000,3,2.25,282,915,1.5,0,4,9,115,1930,0,98144,47.57899999999999,-122.28399999999999
710000,5,2.5,236,883,1.0,0,3,8,87,1956,0,98125,47.7216,-122.28200000000001
355000,4,2.5,188,760,2.0,0,3,7,0,1996,0,98146,47.4973,-122.34100000000001
840500,3,2.0,232,497,1.5,0,4,8,102,1906,0,98119,47.6365,-122.361
625000,3,1.0,166,442,1.0,0,4,9,83,1927,0,98126,47.5672,-122.37200000000001
518000,3,1.75,168,414,1.5,0,4,7,0,1909,0,98115,47.676,-122.30799999999999
539000,3,1.75,127,297,1.0,0,4,7,40,1915,0,98103,47.6652,-122.338
530000,2,1.75,108,90,2.0,0,3,9,36,2010,0,98102,47.6192,-122.316
550000,3,1.0,102,552,1.0,0,3,7,0,1904,0,98109,47.6461,-122.35700000000001
940000,4,2.25,174,546,1.0,0,3,9,39,1963,0,98112,47.6316,-122.303
375000,3,1.5,101,161,2.0,0,3,8,15,2007,0,98144,47.5927,-122.306
567500,2,1.5,124,422,1.0,0,3,7,26,1939,0,98199,47.6511,-122.405
114000,2,1.0,67,478,1.0,0,3,6,0,1928,0,98146,47.4943,-122.337
608000,2,1.0,128,331,1.0,0,4,7,35,1913,0,98119,47.6422,-122.36
381800,4,2.0,141,483,1.0,0,3,7,39,1981,0,98133,47.7336,-122.339
330000,3,2.0,200,366,1.0,0,5,7,76,1919,0,98116,47.571000000000005,-122.391
312000,2,1.75,107,794,1.0,0,4,6,0,1941,0,98106,47.5509,-122.366
339000,3,1.0,99,745,1.0,0,4,7,0,1955,0,98155,47.777,-122.307
242000,4,1.0,206,701,1.0,0,3,7,103,1966,0,98146,47.5089,-122.346
364000,2,1.5,152,673,1.0,0,3,7,73,1978,0,98133,47.7772,-122.35700000000001
545000,3,1.75,156,529,1.5,0,5,7,23,1925,0,98126,47.5643,-122.38
417000,4,2.0,192,368,1.0,0,3,6,95,1907,0,98144,47.5893,-122.29899999999999
400000,2,1.75,88,570,1.0,0,4,7,0,1946,0,98136,47.5551,-122.396
759950,4,3.5,193,696,2.0,0,5,8,0,2005,0,98133,47.7076,-122.35600000000001
990000,4,2.5,234,546,2.0,0,3,9,0,2003,0,98199,47.6451,-122.387
315000,1,0.75,71,423,1.0,0,4,6,0,1910,0,98126,47.5565,-122.37700000000001
638000,3,2.0,153,343,1.0,0,5,7,63,1922,0,98116,47.5741,-122.414
370000,4,2.0,186,745,1.5,0,4,7,79,1946,0,98125,47.7307,-122.29700000000001
299000,1,1.0,68,460,1.0,0,3,7,0,1923,0,98118,47.5519,-122.292
215000,2,1.0,65,662,1.0,0,3,6,0,1943,0,98178,47.4903,-122.245
478000,2,1.0,75,552,1.0,0,3,7,0,1939,0,98199,47.6494,-122.395
431000,2,1.0,92,598,1.0,0,4,7,0,1918,0,98136,47.5474,-122.38799999999999
469775,2,1.75,141,646,1.0,0,3,7,46,1942,0,98199,47.6465,-122.395
677915,3,2.0,160,331,1.0,0,5,7,69,1923,0,98119,47.6448,-122.35799999999999
671000,4,3.0,288,524,1.5,0,3,7,127,1953,0,98115,47.6811,-122.28299999999999
350000,4,1.0,139,662,1.5,0,4,7,0,1955,0,98155,47.761,-122.307
452000,2,1.75,153,1081,1.0,0,3,7,76,1981,0,98155,47.7661,-122.306
730000,7,2.75,286,405,1.5,0,5,7,101,1914,0,98105,47.6684,-122.319
291000,7,1.0,216,795,1.0,0,3,7,74,1962,0,98118,47.5432,-122.277
1300000,5,3.75,409,707,2.0,0,3,9,91,2010,0,98199,47.6418,-122.39200000000001
456200,2,1.75,111,711,1.0,0,3,6,0,1904,0,98125,47.7148,-122.28200000000001
467000,3,1.75,245,507,1.0,0,3,8,122,1948,0,98108,47.5575,-122.3
385000,2,1.0,71,695,1.0,0,3,6,0,1946,0,98177,47.7057,-122.36
670000,3,2.5,166,438,2.0,0,3,7,52,1985,0,98119,47.646,-122.36200000000001
500000,4,2.5,267,530,1.0,0,4,8,114,1959,0,98118,47.55,-122.272
352450,3,2.0,132,552,1.0,0,5,7,0,1945,0,98155,47.7564,-122.316
280000,4,1.0,173,578,1.0,0,3,7,70,1974,0,98178,47.5101,-122.259
265000,2,1.0,84,423,1.0,0,3,5,0,1917,0,98117,47.6916,-122.36200000000001
800000,4,2.25,185,662,1.0,0,4,8,92,1950,0,98118,47.5591,-122.26700000000001
577500,2,1.0,151,507,1.0,0,4,7,64,1926,0,98103,47.6912,-122.334
329000,3,1.0,147,548,1.0,0,4,7,41,1964,0,98106,47.5292,-122.36200000000001
458500,3,1.5,118,177,1.5,0,3,7,0,1905,1990,98122,47.6117,-122.301
1850000,4,3.25,320,552,3.0,0,3,8,0,2014,0,98109,47.6353,-122.353
676000,3,2.5,206,352,2.0,0,3,7,0,1995,0,98117,47.6786,-122.389
1272500,4,1.75,188,460,2.0,0,4,9,0,1921,0,98102,47.6279,-122.315
379950,4,1.75,181,864,1.0,0,5,7,76,1960,0,98133,47.7771,-122.339
355000,3,1.75,188,752,1.0,0,3,7,52,1958,0,98133,47.7439,-122.333
227000,3,1.75,219,1167,1.0,0,1,6,92,1918,0,98118,47.5294,-122.279
680000,3,2.25,209,2199,1.0,0,3,9,41,1975,0,98177,47.7506,-122.37200000000001
686500,2,1.75,128,462,1.5,0,4,8,0,1928,0,98105,47.6701,-122.288
350000,4,3.0,164,389,1.0,0,3,7,0,1953,0,98118,47.5488,-122.287
705000,4,2.0,167,460,2.0,0,3,7,0,1947,2002,98119,47.6438,-122.37299999999999
312500,2,1.0,80,665,1.0,0,3,7,0,1948,0,98133,47.7288,-122.331
500000,4,1.0,132,653,1.5,0,3,7,0,1906,0,98107,47.6725,-122.396
850000,3,3.5,282,649,1.0,0,3,8,138,1928,1996,98125,47.7076,-122.27600000000001
290000,4,1.75,215,662,1.0,0,3,8,69,1960,0,98146,47.497,-122.369
425000,2,1.0,84,426,1.0,0,4,6,0,1905,0,98107,47.675,-122.39299999999999
575000,3,2.5,162,213,2.0,0,3,8,0,1994,0,98126,47.5723,-122.376
390000,2,1.0,79,475,1.0,0,4,7,0,1909,0,98117,47.6823,-122.38799999999999
1350000,4,1.75,184,343,1.5,0,4,9,17,1926,0,98112,47.643,-122.29899999999999
835000,5,2.75,226,720,1.0,0,5,9,89,1955,0,98115,47.6938,-122.31
425000,2,1.0,73,462,1.0,0,4,7,0,1941,0,98117,47.6833,-122.395
218000,2,1.5,185,713,2.0,0,3,7,0,1952,0,98178,47.4947,-122.23299999999999
460000,5,3.0,185,465,1.0,0,3,7,73,1992,0,98118,47.5376,-122.292
425000,2,1.0,81,590,1.0,0,3,7,0,1950,0,98116,47.573,-122.395
281000,2,1.0,118,1150,1.0,0,3,7,20,1951,0,98178,47.4833,-122.23700000000001
130000,3,1.0,101,469,1.0,0,4,7,0,1913,0,98108,47.5231,-122.33200000000001
747000,3,1.75,236,442,1.0,0,3,7,118,1911,0,98112,47.6207,-122.295
559950,4,2.5,244,662,2.0,0,3,8,37,1979,0,98133,47.7317,-122.354
577288,4,2.75,264,662,2.0,0,3,9,0,2008,0,98108,47.5688,-122.31700000000001
575000,2,1.0,113,251,1.5,0,3,7,32,1920,0,98117,47.6815,-122.359
287000,3,1.0,133,552,1.0,0,4,7,0,1953,0,98118,47.5238,-122.287
325000,2,1.0,57,1364,1.0,0,3,6,0,1926,0,98125,47.7322,-122.3
550000,3,1.0,150,553,1.0,0,4,8,0,1954,0,98117,47.693000000000005,-122.383
695000,3,1.75,191,523,1.5,0,4,8,0,1924,0,98144,47.5776,-122.289
518000,4,1.75,164,807,1.0,0,4,7,67,1951,0,98125,47.7085,-122.28299999999999
335500,3,1.0,126,624,2.0,0,3,6,0,1930,0,98125,47.7156,-122.291
750000,4,3.5,281,646,2.0,0,3,9,92,1984,0,98126,47.571000000000005,-122.374
470000,3,1.5,162,619,1.0,0,3,7,55,1958,0,98118,47.5514,-122.266
429000,3,1.75,232,464,1.0,0,3,8,116,1957,0,98126,47.5339,-122.37200000000001
425000,2,1.0,50,230,1.0,0,3,5,0,1905,0,98107,47.6729,-122.383
382000,3,2.0,125,445,1.5,0,3,8,0,1936,0,98126,47.5487,-122.376
450000,4,2.0,180,461,1.0,0,3,6,90,1900,1988,98144,47.5958,-122.29899999999999
565000,7,4.5,381,834,1.0,0,3,7,190,1978,0,98125,47.7302,-122.291
529100,2,1.0,119,601,1.5,0,4,7,0,1941,0,98115,47.693999999999996,-122.29
415000,1,1.0,64,235,1.0,0,3,6,0,1954,0,98117,47.6783,-122.383
363500,4,1.75,201,893,1.0,0,5,7,100,1962,0,98178,47.4973,-122.26799999999999
170000,3,1.0,73,621,1.0,0,2,6,0,1944,0,98178,47.4984,-122.24
510000,2,1.0,98,486,1.0,0,3,6,0,1900,0,98122,47.6168,-122.303
207000,3,1.0,79,712,1.0,0,3,6,0,1960,0,98178,47.4906,-122.244
225000,2,1.0,66,438,1.0,0,3,6,0,1947,0,98126,47.5176,-122.376
329900,3,2.0,127,478,1.0,0,4,7,0,1982,0,98106,47.5514,-122.35700000000001
500000,2,1.0,150,1109,1.0,0,3,7,33,1947,0,98125,47.7228,-122.314
495000,3,1.75,174,603,1.0,0,3,8,0,1967,0,98125,47.7032,-122.286
395000,1,1.0,73,276,1.0,0,3,6,0,1953,0,98199,47.6544,-122.38600000000001
191000,2,1.0,83,313,1.0,0,5,6,0,1905,0,98108,47.5269,-122.314
